"","ID","model","status","mu_UT_MLE","mu_UT_lower_bound","mu_UT_upper_bound","fitm_UT_MLE","fitm_UT_lower_bound","fitm_UT_upper_bound","mu_S_MLE","mu_S_lower_bound","mu_S_upper_bound","fitm_S_MLE","fitm_S_lower_bound","fitm_S_upper_bound","fitm_ratio_MLE","fitm_ratio_lower_bound","fitm_ratio_upper_bound","M_MLE","M_lower_bound","M_upper_bound","mu_off_MLE","mu_off_lower_bound","mu_off_upper_bound","S_MLE","S_lower_bound","S_upper_bound","mu_on_MLE","mu_on_lower_bound","mu_on_upper_bound","f_on_MLE","f_on_lower_bound","f_on_upper_bound","rel_div_on_MLE","rel_div_on_lower_bound","rel_div_on_upper_bound","mu_inc_MLE","mu_inc_lower_bound","mu_inc_upper_bound","LL","AIC","BIC"
"364","Schmidt_BAC_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","1.29163987661391e-10","5.13351769502154e-11","2.61733711625964e-10","1.87744392326545","0.847872098534944","4.97382465302621","1.11451800208247","0.187810807795019","6.66327212415419","0.40058481152284","0.078555227763918","2.04235143759786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-75.8612151420597","159.722430284119","160.851126667055"
"365","Schmidt_BAC_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.88177878502525e-10","1.0083979618047e-10","3.15294519721984e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-78.979290860863","161.958581721726","167.087278104662"
"366","Schmidt_BAC_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"447187.790279867","1.11022520083623e-16","5.66068009001579e+48","3.28961203070627e-10","1.30731575616619e-10","6.65187666456267e-10","954287.588184071","0","5332925843.65214","0.000276834109684538","0","6.97302996675879e+39","0.531391451373397","0.201049823579506","1","2145419.40688433","0","7.79767649768124e+49","841540.300498907","0","1.64914599994236e+49","-76.6051647730679","161.210329546136","171.467722312007"
"367","Schmidt_BAC_Bsubtilis","no_SIM","success","2.11847011484172e-09","1.30423997384258e-09","3.21496409568739e-09","1","1","1","2.11847011484172e-09","1.30423997384258e-09","3.21496409568739e-09","1","1","1","1","1","1","1","1","1","2.11847011484172e-09","1.30423997384258e-09","3.21496409568739e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-73.9257391988498","149.8514783977","152.415826589168"
"368","Schmidt_BAC_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","2.39286202119891e-09","1.24352852250943e-09","4.09352665293133e-09","1","1","1","1","1","1","1.30692779557626","0.365763165346302","4.88423984437595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-73.7571131134863","151.514226226973","147.514226226973"
"369","Schmidt_BAC_Bsubtilis","hom_fitm","success","1.92621536690413e-09","8.83017406521202e-10","3.56900683320929e-09","0.441342350387929","0.204877510447295","0.906319716329359","2.45809647527355e-09","1.27809967279721e-09","4.20204000746244e-09","0.441342350387929","0.204877510447295","0.906319716329359","1","1","1","1.27612753875195","0.665103794069941","2.77845150198794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-71.271409263","148.542818526","156.235863100404"
"370","Schmidt_BAC_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","2.48918026609189e-09","1.29349646141576e-09","4.25871985322725e-09","0.33188720655739","0.0976377154650407","0.925509673353352","0.569851773880903","0.0595674398582764","4.62217765404733","1.31810796980069","0.368447847912111","4.9310733569638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-70.9931175740405","149.986235148081","151.114931531017"
"371","Schmidt_BAC_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.47697361689838e-09","7.35260646938037e-10","2.595492439425e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-71.6716052758823","147.343210551765","152.4719069347"
"372","Schmidt_BAC_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.83035719418725","1.23928893398921e-10","3.19627319985177","1.47701613681037e-09","7.35260646356763e-10","2.59549244334037e-09","0.8796367487444","0.0421601475421609","3.02050319628195","4.82567069052455e-08","5.12995221640996e-21","Inf","0.0262175947507267","0","0.999999999879687","2.81426720817285e-09","0","0.882268533771986","32.6717533428283","3.61580057756759e-12","Inf","-71.6716052941783","151.343210588357","161.600603354228"
"373","Schmidt_BAC_Ecoli","no_SIM","success","1.47439149808618e-09","9.3139289128514e-10","2.19478569972506e-09","1","1","1","1.47439149808618e-09","9.3139289128514e-10","2.19478569972506e-09","1","1","1","1","1","1","1","1","1","1.47439149808618e-09","9.3139289128514e-10","2.19478569972506e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-110.633708449361","223.267416898721","225.831765090189"
"374","Schmidt_BAC_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","2.26302002155635e-09","1.17552661157933e-09","3.87367465472732e-09","1","1","1","1","1","1","2.11848908604243","0.628959340600172","7.2239549622424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-109.168346035994","222.336692071988","218.336692071988"
"375","Schmidt_BAC_Ecoli","hom_fitm","success","1.04870870298959e-09","5.25857819374267e-10","1.83743896372556e-09","1.40043295389822","0.884774757614669","2.3196419877768","2.23942088041188e-09","1.16308477070613e-09","3.83443550905455e-09","1.40043295389822","0.884774757614669","2.3196419877768","1","1","1","2.13540792979775","1.10975487635219","4.25635971816451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-108.158351422812","222.316702845623","230.009747420027"
"376","Schmidt_BAC_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","2.23838964800316e-09","1.16236148906421e-09","3.83354756904999e-09","1.41991306203816","0.763752265741511","2.88532325014456","1.03001782038137","0.26058331381695","4.0498061216385","2.13262500271012","0.631634624907511","7.2875528903546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-108.156534043511","224.313068087023","225.441764469958"
"377","Schmidt_BAC_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.18719284954889e-09","6.69779690071114e-10","1.91857936654983e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-109.011567861641","222.023135723282","227.151832106218"
"378","Schmidt_BAC_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.39576449773068","1.11022309710951e-16","5.26448220156862","1.0682562975617e-09","5.37026282126591e-10","1.85512249448602e-09","1.85549930208182","0.0215218494680467","8487.19333586912","1.03293501258157e-08","7.9296430756874e-33","Inf","0.160999795733086","0","1","1.89131724840513","0","40.0497803642606","9.66935570554791","7.24843524435165e-24","Inf","-108.569882565317","225.139765130633","235.397157896504"
"379","Schmidt_CHX_Abaylyi","no_SIM","success","3.73157549600549e-10","2.10357243210647e-10","6.03629292699623e-10","1","1","1","3.73157549600549e-10","2.10357243210647e-10","6.03629292699623e-10","1","1","1","1","1","1","1","1","1","3.73157549600549e-10","2.10357243210647e-10","6.03629292699623e-10","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.5448036036052","139.08960720721","141.653955398678"
"380","Schmidt_CHX_Abaylyi","hom_wo_fitm","success","3.28666282841531e-10","1.30732247154113e-10","6.65185679241037e-10","1","1","1","4.1531891546471e-10","1.89965460083712e-10","7.72084106233038e-10","1","1","1","1","1","1","1.26364929153673","0.285582606499374","5.90584284321885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.4498235861168","140.899647172234","136.899647172234"
"381","Schmidt_CHX_Abaylyi","hom_fitm","success","3.29057872711923e-10","1.30853409943686e-10","6.6621337403887e-10","0.968494277907833","0.52002404489653","1.903768759451","4.15643923172794e-10","1.90092528213764e-10","7.72796532802693e-10","0.968494277907833","0.52002404489653","1.903768759451","1","1","1","1.26313319826471","0.577976748084334","3.17525674125174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.445110373612","142.890220747224","150.583265321628"
"382","Schmidt_CHX_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","4.42868664598313e-10","2.02563389166007e-10","8.23216356011989e-10","0.203943305539179","0","0.871743570463523","0.121068055674483","0","1.16784668493412","1.37349785919095","0.309970942303337","6.42369337029787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.355902274401","138.711804548802","139.840500931738"
"383","Schmidt_CHX_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6901067124114e-10","1.16434439260814e-10","5.12530612776376e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-67.217722690653","138.435445381306","143.564141764242"
"384","Schmidt_CHX_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.69092558200986","2.22044501832647e-16","3.77848783090887","2.69006637404718e-10","1.16434418605918e-10","5.12530618062874e-10","0.82214898471518","0","80.4415579526551","2.84988096209016e-09","0","Inf","0.0720157373552169","0","1","1.81991908507358e-07","0","65641.0813299399","10.5940916164181","0","Inf","-67.2177227272943","142.435445454589","152.69283822046"
"385","Schmidt_CHX_Bsubtilis","no_SIM","success","2.48021921659567e-09","1.56674229917747e-09","3.69209134343807e-09","1","1","1","2.48021921659567e-09","1.56674229917747e-09","3.69209134343807e-09","1","1","1","1","1","1","1","1","1","2.48021921659567e-09","1.56674229917747e-09","3.69209134343807e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-85.9565866478601","173.91317329572","176.477521487188"
"386","Schmidt_CHX_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","3.17585471525841e-09","1.74919909974911e-09","5.21972821387973e-09","1","1","1","1","1","1","1.73458091829446","0.514497728008715","6.22798058509975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-85.1766364623253","174.353272924651","170.353272924651"
"387","Schmidt_CHX_Bsubtilis","hom_fitm","success","1.87149617561546e-09","8.57059838159454e-10","3.47272166291323e-09","0.67179347600769","0.375735290937988","1.21715483199137","3.23542540765147e-09","1.78173112773079e-09","5.3190399466005e-09","0.67179347600769","0.375735290937988","1.21715483199137","1","1","1","1.72879081977684","0.93324789597309","3.77060534656659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-84.3041191047242","174.608238209448","182.301282783852"
"388","Schmidt_CHX_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","3.22479619687163e-09","1.77511234350101e-09","5.30392613167588e-09","0.720032270375262","0.355766408019782","1.5089256071076","1.23629853280857","0.217048238095055","7.53587177270889","1.70764232144308","0.505634412056537","6.14129356627944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-84.248716696099","176.497433392198","177.626129775134"
"389","Schmidt_CHX_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.7866106100697e-09","9.34519103412069e-10","3.03494231805065e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-83.7814271794305","171.562854358861","176.691550741797"
"390","Schmidt_CHX_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.78282757932935","1.15937577419807e-16","2.96340215312284","1.78658972646877e-09","9.34519102460029e-10","3.03494232794697e-09","0.848904114156829","0.0323281473971311","2.80043041408014","4.09209356016556e-08","8.36522276740319e-27","Inf","0.0357382161257234","0","1","1.70798902439383e-08","0","1.57573020189305","22.9044950809925","4.91527495729174e-18","Inf","-83.7814272424367","175.562854484873","185.820247250745"
"391","Schmidt_CHX_Ecoli","no_SIM","success","1.95226190886503e-09","1.31788453448331e-09","2.76148007522792e-09","1","1","1","1.95226190886503e-09","1.31788453448331e-09","2.76148007522792e-09","1","1","1","1","1","1","1","1","1","1.95226190886503e-09","1.31788453448331e-09","2.76148007522792e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-123.801726220294","249.603452440587","252.167800632055"
"392","Schmidt_CHX_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","3.6194125205401e-09","2.20171049409144e-09","5.53591538145023e-09","1","1","1","1","1","1","3.38825368295955","1.17801363824146","10.3238415599971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-118.679451030342","241.358902060683","237.358902060683"
"393","Schmidt_CHX_Ecoli","hom_fitm","success","1.06788370971064e-09","5.35838491979232e-10","1.86946787946535e-09","1.00535540832285","0.652700206016621","1.59118778894105","3.6181817721649e-09","2.1992226471813e-09","5.53868788984893e-09","1.00535540832285","0.652700206016621","1.59118778894105","1","1","1","3.38817957354672","1.93784376303917","6.74649168185621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-118.67917455625","243.358349112499","251.051393686903"
"394","Schmidt_CHX_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","3.67611700403343e-09","2.2353420354709e-09","5.62368008524314e-09","0.78069526524727","0.439081950824322","1.43392074665437","0.566323429927313","0.149809610937033","2.01263446563722","3.50241926944367","1.21469907717896","10.690584979437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-117.919511038479","243.839022076957","244.967718459893"
"395","Schmidt_CHX_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.20086622107243e-09","6.6682859042404e-10","1.9550494690929e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-117.185710510829","238.371421021658","243.500117404593"
"396","Schmidt_CHX_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.16958653023708","1.11022341858553e-16","8.75645236550878","1.19416592331128e-09","6.61107967505685e-10","1.9476949464476e-09","2.16958656727687","0.641589857631247","5286.94883175567","0.221705138158708","5.96353920642507e-32","Inf","1.16860003225754e-08","0","1","0.0219833049094381","0","2.5859027697235","185656895.604546","3.93960371929513e-23","Inf","-117.179436801361","242.358873602722","252.616266368593"
"397","Schmidt_Cip_Abaylyi","no_SIM","success","4.28813572502077e-10","2.51927833277854e-10","6.7313899913272e-10","1","1","1","4.28813572502077e-10","2.51927833277854e-10","6.7313899913272e-10","1","1","1","1","1","1","1","1","1","4.28813572502077e-10","2.51927833277854e-10","6.7313899913272e-10","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-90.2331143295394","182.466228659079","185.030576850547"
"398","Schmidt_Cip_Abaylyi","hom_wo_fitm","success","3.28666282841531e-10","1.30732247154113e-10","6.65185679241037e-10","1","1","1","5.23759483900704e-10","2.63394360463455e-10","9.14076223628306e-10","1","1","1","1","1","1","1.59359055444467","0.395971183210052","6.9919720920176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-89.8103868483753","183.620773696751","179.620773696751"
"399","Schmidt_Cip_Abaylyi","hom_fitm","success","3.24731824266001e-10","1.29105898561364e-10","6.57665668344297e-10","1.39047246415597","0.814098179534255","2.51419013738434","5.06564482454022e-10","2.53931565874173e-10","8.87843723505975e-10","1.39047246415597","0.814098179534255","2.51419013738434","1","1","1","1.5599471459227","0.771570581809638","3.91960162482908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-89.1059540792073","184.211908158415","191.904952732818"
"400","Schmidt_Cip_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","5.13727934616751e-10","2.57195469041001e-10","9.01896384014229e-10","1.20415250801272","0.597934846520956","2.62528039899957","0.71482808663531","0.132447602330511","3.51700329646705","1.59325839646543","0.393571228359792","7.0376466409803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-88.9392100910747","185.878420182149","187.007116565085"
"401","Schmidt_Cip_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.28806567758707e-10","2.51927832821658e-10","6.7313899827816e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-90.2331143418641","184.466228683728","189.594925066664"
"402","Schmidt_Cip_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130194.61965173","1.11022715034717e-16","6.96915485605278e+47","3.28787121292456e-10","1.30731753439174e-10","6.65187132268199e-10","760851.542232118","0","2319376765.38335","5.16432903045283e-05","0","6.28880170418659e+38","0.828883242908308","0.380902097479647","1","100567.445173292","0","1.85389511438571e+48","157072.120408851","0","1.39764376847662e+48","-89.683154814233","187.366309628466","197.623702394337"
"403","Schmidt_Cip_Bsubtilis","no_SIM","success","2.1502242725968e-09","1.30542302940526e-09","3.29617769865898e-09","1","1","1","2.1502242725968e-09","1.30542302940526e-09","3.29617769865898e-09","1","1","1","1","1","1","1","1","1","2.1502242725968e-09","1.30542302940526e-09","3.29617769865898e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-78.4560615413607","158.912123082721","161.476471274189"
"404","Schmidt_Cip_Bsubtilis","hom_wo_fitm","success","1.83090606022641e-09","8.38109262313337e-10","3.39981890011277e-09","1","1","1","2.49887122482617e-09","1.25470762743173e-09","4.37052391590363e-09","1","1","1","1","1","1","1.36482765506667","0.369051312524357","5.21474241179506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-78.2379550901286","160.475910180257","156.475910180257"
"405","Schmidt_Cip_Bsubtilis","hom_fitm","success","1.8655536488341e-09","8.54127578829516e-10","3.46308622313386e-09","0.707851434269632","0.378456729138846","1.34444278324474","2.55204863622349e-09","1.28137567600831e-09","4.46335873454337e-09","0.707851434269632","0.378456729138846","1.34444278324474","1","1","1","1.36798458614065","0.688249951742355","2.98263908571119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-77.6689263151885","161.337852630377","169.03089720478"
"406","Schmidt_Cip_Bsubtilis","hom_fitm_unconstr","success","1.88844944657172e-09","8.63649665080111e-10","3.51066363596812e-09","0.582409710330661","0.200232388848781","1.63911216760938","2.5326721665976e-09","1.27031067387683e-09","4.43535250770343e-09","0.798013732318234","0.361300149413501","1.85018339362328","1.37019304136458","0.220424298320262","9.24018039369531","1.34113845154574","0.361843459128924","5.13559222800371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-77.5565555525737","163.113111105147","164.241807488083"
"407","Schmidt_Cip_Bsubtilis","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.92815534451327e-09","1.02507530495186e-09","3.20194372613358e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-78.1866449496662","160.373289899332","165.501986282268"
"408","Schmidt_Cip_Bsubtilis","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37366113072921","1.83480867564388e-16","1.37366113072921","1.84323549269547e-09","8.32935677008693e-10","3.40124228421559e-09","0.373661358359584","0","4393.05301314301","0.00415631449286995","0","Inf","1.65710695142573e-07","0","1","0.2607315948355","0","203887629833406368","2254901.50842957","0","Inf","-78.12082567442","164.24165134884","174.499044114711"
"409","Schmidt_Cip_Ecoli","no_SIM","success","1.49103985681082e-09","9.8213358450716e-10","2.14939795642061e-09","1","1","1","1.49103985681082e-09","9.8213358450716e-10","2.14939795642061e-09","1","1","1","1","1","1","1","1","1","1.49103985681082e-09","9.8213358450716e-10","2.14939795642061e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-112.691733129919","227.383466259839","229.947814451307"
"410","Schmidt_Cip_Ecoli","hom_wo_fitm","success","1.06822359221304e-09","5.36226301932105e-10","1.86900255024054e-09","1","1","1","2.02325782657494e-09","1.1684524613702e-09","3.21203204023719e-09","1","1","1","1","1","1","1.89403963863348","0.625174353678552","5.99006805273025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-111.421660758803","226.843321517607","222.843321517607"
"411","Schmidt_Cip_Ecoli","hom_fitm","success","1.06754454231575e-09","5.35623888518621e-10","1.86901408182993e-09","1.01142971769413","0.638098750367414","1.65055796803514","2.02117217667832e-09","1.16527593906018e-09","3.21510679439938e-09","1.01142971769413","0.638098750367414","1.65055796803514","1","1","1","1.89329072142876","1.0836511416969","3.76783249709218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-111.420553799934","228.841107599868","236.534152174271"
"412","Schmidt_Cip_Ecoli","hom_fitm_unconstr","success","1.04959364405774e-09","5.26040445500418e-10","1.8402434623251e-09","1.37853252044944","0.712459600159129","2.93093312290141","2.08439666699536e-09","1.20047698607273e-09","3.31963932670441e-09","0.734015546798862","0.375449175326419","1.4622916571433","0.532461538563888","0.128098854386262","2.05245554529225","1.98590824058067","0.652346828368006","6.31061614197074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-110.594400890122","229.188801780243","230.317498163179"
"413","Schmidt_Cip_Ecoli","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.23535125901923e-09","7.25517679989802e-10","1.93509949855595e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-111.513977331866","227.027954663732","232.156651046668"
"414","Schmidt_Cip_Ecoli","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.19352302304051e-06","1.11753244537803e-16","1.53228857976661","1.06068274677732e-09","5.343652252902e-10","1.86293974982218e-09","5.50789974117947","0","12969.1126069754","1.96912379698142e-15","0","Inf","0.999999662944558","0","1","7.83076744899623e-07","0","147084.391957274","1.856468206883e-06","0","Inf","-111.053337356138","230.106674712276","240.364067478147"
"415","Schmidt_Cu_Abaylyi","no_SIM","success","2.08012392833959e-10","1.08071171875223e-10","3.55976440200708e-10","1","1","1","2.08012392833959e-10","1.08071171875223e-10","3.55976440200708e-10","1","1","1","1","1","1","1","1","1","2.08012392833959e-10","1.08071171875223e-10","3.55976440200708e-10","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.3279596362598","138.65591927252","141.220267463987"
"416","Schmidt_Cu_Abaylyi","hom_wo_fitm","success","3.28666282841531e-10","1.30732247154113e-10","6.65185679241037e-10","1","1","1","1.44443305221222e-10","5.18280841180246e-11","3.10133002412258e-10","1","1","1","1","1","1","0.439483186326314","0.0779152133539005","2.37227622995464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-67.4070687841667","138.814137568333","134.814137568333"
"417","Schmidt_Cu_Abaylyi","hom_fitm","success","3.23701606151442e-10","1.2868126689784e-10","6.55729793728211e-10","1.515958619093","0.808061637936575","3.10669970641371","1.42246899759625e-10","5.10180556828675e-11","3.05645829085807e-10","1.515958619093","0.808061637936575","3.10669970641371","1","1","1","0.439438350185619","0.157684154741157","1.10483904714834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.5988061297694","139.197612259539","146.890656833942"
"418","Schmidt_Cu_Abaylyi","hom_fitm_unconstr","success","3.2243855469799e-10","1.28153121352026e-10","6.53491542338761e-10","1.68453440837874","0.746453778316546","4.51450110081167","1.43015711122405e-10","5.12790057983689e-11","3.07448440955431e-10","1.30248189325435","0.500599426723435","4.05036940879862","0.773199933925899","0.110886987408959","5.42614898129834","0.443544076967968","0.0784692723257719","2.39907103090291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.5298295127031","141.059659025406","142.188355408342"
"419","Schmidt_Cu_Abaylyi","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.08006400620177e-10","1.07916879276816e-10","3.55976440301267e-10","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-68.3279596422672","140.655919284534","145.78461566747"
"420","Schmidt_Cu_Abaylyi","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.809206665476551","1.5796917566013e-16","1.02078760278002","3.28660221704179e-10","1.31508353141515e-10","6.76608828897193e-10","8.26942050722789e-08","0","6646.67408086887","1.15270528806965e-16","0","Inf","0.190793401440145","0","1","5.40902657135269","0","1.39436621430534e+76","3.507285676656e-07","0","Inf","-67.4070688049891","142.814137609978","153.07153037585"
"421","Schmidt_Cu_Bsubtilis","no_SIM","success","1.82687350744025e-09","1.10839754702616e-09","2.80279665870426e-09","1","1","1","1.82687350744025e-09","1.10839754702616e-09","2.80279665870426e-09","1","1","1","1","1","1","1","1","1","1.82687350744025e-09","1.10839754702616e-09","2.80279665870426e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-80.5284832285442","163.056966457088","165.621314648556"
